,サマナー,ぷーちゃん♪,1500,5
634位,,ランサー,ボウリングⅡ,1013,5
635位,,武道家,Bーふ,1013,5
636位,,武道家,シンメ,1013,5
637位,,シーフ,きしえる,1013,5
638位,,黒魔術師,ﾆｺ・ロビン,1012,5
639位,,ビーストテイマー,huzuki,1012,5
640位,,ビーストテイマー,スフレ♪,1012,5
641位,,アーチャー,黒梅酒,1012,5
642位,,ランサー,☆ありすたん♪,1012,5
643位,,戦士,☆桜咲♪♪,1012,5
644位,,剣士,kekeⅱ,1012,5
645位,,プリンセス,おとぎ国の大樹,1011,5
646位,,戦士,羅列,1011,5
647位,,追放天使,BUS。,1011,3
648位,,光奏師,RosaiDorfman,1010,5
649位,,霊術師,ｶﾄﾗｰ･ﾍﾞｹｯﾄ,1010,5
650位,,武道家,ねこくろ,1010,5
651位,,ウィザード,ベラー,1010,5
652位,,リトルウィッチ,京子たん,1009,5
653位,,ランサー,0nak4Su1ta,1009,5
654位,,アルケミスト,じーす,1008,5
655位,,アルケミスト,Vitamin3000,1008,5
656位,,黒魔術師,ねこじゅつし,1008,5
657位,,闘士,ふぅりんっ,1008,5
658位,,闘士,れじぇっちょ,1008,5
659位,,霊術師,○カマです。。,1008,5
660位,,リトルウィッチ,ゆかるり,1008,5
661位,,シーフ,tantan_07,1008,5
662位,,シーフ,ガンバードⅡ,1008,5
663位,,追放天使,DTてんし,1008,5
664位,,アルケミスト,ひらめち,1007,5
665位,,獣人,ﾎﾟｰﾄｶﾞｽ・D．ｴｰｽ,1007,5
666位,,獣人,化石の記憶,1007,5
667位,,リトルウィッチ,まなぷりん歌姫,1007,5
668位,,武道家,1901,1007,5
669位,,ウィザード,トリプルぷるぷる,1007,5
670位,,戦士,GrantKeeneth,1007,5
671位,,霊術師,かーらτ,1006,5
672位,,プリンセス,よもぎ姫,1006,5
673位,,アーチャー,みころっく,1006,5
674位,,ウィザード,Матрёшка,1006,5
675位,,ウィザード,け～む,1006,5
676位,,光奏師,つばまる。,1005,5
677位,,光奏師,カマキり令嬢,1005,5
678位,,ランサー,ひろぽんarc,1005,5
679位,,武道家,∮したっぱ∮,1005,5
680位,,武道家,FASIAL,1005,5
681位,,ビショップ,ホボ・ブラジル,1005,5
682位,,ウィザード,呉竹鞘御杖刀,1005,5
683位,,光奏師,ささくれ痛い乃介,1005,3
684位,,光奏師,DTじゅーじん,1004,5
685位,,武道家,冥界王レイリー,1004,5
686位,,シーフ,スターリング＿,1004,5
687位,,マスケッティア,射之助,1003,5
688位,,サマナー,游々,1003,5
689位,,ランサー,MP槍♪,1003,5
690位,,ウルフマン,マスオ。,1003,5
691位,,ウィザード,fucoxanthinol,1003,5
692位,,ウィザード,☆白魔導師☆,1003,5
693位,,霊術師,悪い子猫ちゃん,1002,5
694位,,霊術師,なついち,1002,5
695位,,プリンセス,電気社長,1002,5
696位,,サマナー,うーろんちゃ,1002,5
697位,,武道家,is2235,1002,5
698位,,剣士,天城颯馬,1002,5
699位,,アーチャー,7thワールド,1002,2
700位,,アーチャー,夏菜子お,1002,1
701位,,光奏師,そとわくJ,1001,5
702位,,霊術師,ワ・ッ・チ,1001,5
703位,,悪魔,ﾉﾝｶﾌｪｲﾝｺｰﾋｰ,1001,5
704位,,ランサー,κarura,1001,5
705位,,ビショップ,コルして下さい！,1001,5
706位,,戦士,リカルの遺志,1001,5
707位,,戦士,らいおんキング,1001,5
708位,,剣士,καЯμγα,1001,5
709位,,シーフ,ダム坊,1001,4
710位,,黒魔術師,眼鏡はいいぞ,1000,5
711位,,黒魔術師,しらたま団子ＬＬ,1000,5
712位,,光奏師,Sanremo,1000,5
713位,,霊術師,Maximoff,1000,5
714位,,悪魔,でびぃ夫人,1000,5
715位,,ビーストテイマー,真華,1000,5
716位,,ビーストテイマー,ShootingStar☆彡,1000,5
717位,,ビーストテイマー,ｼｬﾙﾛｯﾄ・ﾍﾞｲｶｰ,1000,5
718位,,ランサー,Sparituda,1000,5
719位,,ランサー,LilaMia,1000,5
720位,,武道家,ζsilentζ,1000,5
721位,,シーフ,風呂屋の闘争,1000,5
722位,,追放天使,『ポッセ』,1000,5
723位,,ウィザード,ミ～ティア,1000,5
724位,,戦士,鼻毛特攻隊,1000,5
725位,,戦士,ジョン・ウィック,1000,5
726位,,剣士,花ピアス☆,1000,5
727位,,黒魔術師,天翔＇龍閃,999,5
728位,,プリンセス,伝説の左,999,5
729位,,悪魔,白南天,998,5
730位,,シーフ,なるお,998,5
731位,,ウィザード,まこっつ,998,5
732位,,シーフ,ζKleinζ,997,5
733位,,剣士,Ф黒大和Ф,997,5
734位,,武道家,ふぅぅ・ω・）†,996,5
735位,,プリンセス,Sheena☆ｼﾙｷｰ,995,5
736位,,アーチャー,わんぬこりん,995,5
737位,,ランサー,minas,994,5
738位,,ビショップ,エルゴプラクシー,994,5
739位,,光奏師,ドブネズミ,993,5
740位,,リトルウィッチ,裏BONUS,993,5
741位,,メイド,べホイミ,992,5
742位,,プリンセス,世界で1番お姫様,992,5
743位,,アーチャー,カクラ,992,5
744位,,ランサー,メリデ♪,992,5
745位,,剣士,アントニオ洋,992,5
746位,,剣士,斬之助,992,5
747位,,ウィザード,ジェルア,992,4
748位,,ウィザード,Ψ人生Ψ,992,3
749位,,アーチャー,熱風☆,991,5
750位,,ウィザード,舞之助,991,5
751位,,闘士,どすこいULT,990,5
752位,,霊術師,しんくれあ,990,5
753位,,追放天使,万物創生,990,5
754位,,追放天使,2時間1分19秒,990,5
755位,,戦士,日軍,990,5
756位,,剣士,むこうぶっち,990,5
757位,,剣士,Starman,990,5
758位,,ウルフマン,ジャガージャック,990,4
759位,,黒魔術師,おこの姫,989,5
760位,,ビーストテイマー,リリ～ちゃん♪,989,5
761位,,ランサー,銀嶺弧雀,989,5
762位,,ランサー,眠れる女子,989,5
763位,,武道家,まぼろし探偵,989,5
764位,,シーフ,ShakeShack,989,5
765位,,剣士,エコシュウ,989,5
766位,,剣士,ﾛｰﾗﾝ,988,5
767位,,黒魔術師,まろしば,987,5
768位,,光奏師,RedSpiderLily,987,5
769位,,霊術師,Mrスピエモン,987,5
770位,,霊術師,MurderQueenЯR,987,5
771位,,霊術師,優しぃ嘘,987,5
772位,,アーチャー,猫杏♪,987,5
773位,,ランサー,こぼーん,987,5
774位,,武道家,マエタン,987,5
775位,,シーフ,天攻,987,5
776位,,剣士,テトラぽっど,987,5
777位,,剣士,Garugo,987,5
778位,,光奏師,ゴキおじ,986,5
779位,,アーチャー,ミ～仔,986,5
780位,,ランサー,ウィンリ１,986,5
781位,,プリンセス,☆胡蝶蘭☆,986,2
782位,,霊術師,むぅ～たん♪,985,5
783位,,ネクロマンサー,くろちゃん♪,985,5
784位,,ランサー,＄槍兵＄,985,5
785位,,ランサー,ググれカス,985,5
786位,,シーフ,埋火,985,5
787位,,サマナー,ららみ～,984,5
788位,,ランサー,kishigami3,984,5
789位,,シーフ,ゼルドリッツ,984,5
790位,,霊術師,人生に迷った,983,5
791位,,アーチャー,撃業,983,5
792位,,ランサー,D･Cherish,983,5
793位,,黒魔術師,フォルメンテーラ,982,5
794位,,悪魔,ね、くろちゃん,982,5
795位,,リトルウィッチ,FairyinyourHart,982,5
796位,,プリンセス,ﾌﾟﾘﾝｾｽ・ﾌﾟﾘｽﾞﾝ,982,5
797位,,プリンセス,メルティアーノ♪,982,5
798位,,ランサー,Sikaore,982,5
799位,,武道家,灰なな,982,5
800位,,ビショップ,ルーシェル☆,982,5
801位,,獣人,アンジョルラス,981,5
802位,,獣人,Raphtalia,981,5
803位,,光奏師,Emiel,981,5
804位,,ランサー,朱の蒼月,981,5
805位,,シーフ,☆ヒョク☆,981,5
806位,,シーフ,パパケット,981,5
807位,,ウィザード,武タケル,981,5
808位,,戦士,アイモモン,981,5
809位,,戦士,ツムりん,981,5
810位,,剣士,カラー、,981,5
811位,,リトルウィッチ,ﾙﾅﾙﾅ,981,3
812位,,サマナー,㈱666,981,1
813位,,霊術師,ＮARUMI,980,5
814位,,プリンセス,ぅっっ,980,5
815位,,武道家,斗真君,980,5
816位,,ウィザード,魔法道長,980,5
817位,,剣士,マサオ,980,5
818位,,リトルウィッチ,優奈☆,979,5
819位,,ランサー,六華壟,979,5
820位,,武道家,魯粛子敬。,979,5
821位,,ビショップ,独房502号室,979,5
822位,,戦士,鮃鮃鮃,979,5
823位,,武道家,ごまさん,979,3
824位,,ウィザード,安井ねこ,979,2
825位,,ランサー,マリジェンヌ,978,5
826位,,追放天使,嵐あらし,978,5
827位,,ウィザード,フィガレット,978,5
828位,,黒魔術師,リュミルア,977,5
829位,,リトルウィッチ,METALLION,977,5
830位,,ランサー,みさねこ,977,5
831位,,ランサー,小夜紅葉,977,5
832位,,シーフ,すべるバー,977,5
833位,,ウルフマン,カマセ犬,977,5
834位,,ウィザード,丱ARF丱,977,5
835位,,戦士,MmuzKnight,977,5
836位,,ビショップ,†ごまちゃん†,977,3
837位,,悪魔,高所シリーズの人,976,5
838位,,リトルウィッチ,テイム委員会,976,5
839位,,リトルウィッチ,ハイシェン,976,5
840位,,ビーストテイマー,マリイちゃん,976,5
841位,,ランサー,ringrangrung,976,5
842位,,追放天使,Code：001,976,5
843位,,ビショップ,なるほどさん。,976,5
844位,,ウィザード,☆チェ・ジウ☆,976,5
845位,,ウィザード,♪ゆうちゃん,976,5
846位,,ウィザード,ユリアちゃん,976,5
847位,,戦士,けんしくん,976,5
848位,,戦士,稟賦,976,5
849位,,剣士,みるぱ,976,5
850位,,サマナー,melonpanda,975,5
851位,,ランサー,MBMMの使者,975,5
852位,,ランサー,竜槍ｽﾏｳｸﾞ,975,5
853位,,武道家,紫あじさい,975,5
854位,,武道家,Ｓｔａｒｍａｎ,975,5
855位,,ビショップ,GS横島忠夫,975,5
856位,,闘士,育毛トニック,974,5
857位,,プリンセス,ice22,974,5
858位,,サマナー,CandyAlice,974,5
859位,,武道家,安田理容店,974,5
860位,,ビショップ,馬之助,974,5
861位,,霊術師,レイセフト,973,5
862位,,霊術師,みあ！,973,5
863位,,リトルウィッチ,ゆにゃ,973,5
864位,,リトルウィッチ,氷裂姫,973,5
865位,,追放天使,ジャイロべっぷ,973,5
866位,,ウィザード,ライジング,973,5
867位,,剣士,ψAeolusψ,973,5
868位,,黒魔術師,冥王リン,973,2
869位,,ネクロマンサー,SALUさん,972,5
870位,,ビーストテイマー,ﾛﾏﾈｺﾝﾃｨ,972,5
871位,,アーチャー,飛鳥の鬼姫,972,5
872位,,ランサー,ハッピーパウダー,972,5
873位,,武道家,葡萄家ぷーちゃん,972,5
874位,,武道家,kontyan,972,5
875位,,武道家,ビートルかぶ太,972,5
876位,,ウルフマン,旋の爪術士,972,5
877位,,剣士,しるおじ,972,5
878位,,剣士,とと丸③,972,5
879位,,リトルウィッチ,Artesano＋,972,3
880位,,アルケミスト,Gazelle_tea,971,5
881位,,闘士,メイ。,971,5
882位,,霊術師,堕胎された胎児,971,5
883位,,悪魔,地獄花,971,5
884位,,リトルウィッチ,かな姫,971,5
885位,,サマナー,わらぶき,971,5
886位,,ランサー,shelias,971,5
887位,,ランサー,雪餅草,971,5
888位,,ランサー,粉末緑茶,971,5
889位,,武道家,武道s,971,5
890位,,武道家,蹴小僧,971,5
891位,,シーフ,しゃんでぃ,971,5
892位,,ウィザード,メルクリウスﾆｰﾄ,971,5
893位,,黒魔術師,ふらりん,970,5
894位,,ランサー,ｼｪｷﾅｰ･聖鎖･ﾗﾌｧｴﾙ,970,5
895位,,シーフ,アウトサイド,970,5
896位,,ビショップ,うさんぽ～,970,5
897位,,ビショップ,きのこ雑炊,970,5
898位,,光奏師,ろんちき。,969,5
899位,,悪魔,ターメリック。,969,5
900位,,リトルウィッチ,お姫ちゃまよん♪,969,5
901位,,プリンセス,ｺｽﾓｽ,969,5
902位,,アーチャー,Judymaria,969,5
903位,,ランサー,♪らんラン♪,969,5
904位,,ランサー,果糖ぶどう糖液糖,969,5
905位,,ウルフマン,フォラカ,969,5
906位,,ウィザード,赤なな,969,5
907位,,黒魔術師,ハナピ,968,5
908位,,霊術師,うぇぶぉ,968,5
909位,,ランサー,ξ塁ξ,968,5
910位,,追放天使,羽ボウキ,968,5
911位,,ビショップ,リヒエル,968,5
912位,,戦士,レッド（白鯖）,968,5
913位,,獣人,陳登,967,5
914位,,獣人,バーフェン,967,5
915位,,光奏師,かなでし,967,5
916位,,霊術師,トケンカ_藍墨,967,5
917位,,悪魔,げんこつ隊長,967,5
918位,,ランサー,トヨトヨ,967,5
919位,,ランサー,フィル二,967,5
920位,,ランサー,ﾌｧｲｱｰﾌﾟﾘﾝ,967,5
921位,,武道家,ⅹ太陽ⅹ,967,5
922位,,シーフ,銀色、遥か,967,5
923位,,ウィザード,ヴェロックス,967,5
924位,,ウィザード,Ｓｈａｆｔ☆,967,5
925位,,戦士,ミルク_tea,967,5
926位,,獣人,エクスセンス,967,4
927位,,アルケミスト,小魚ふりかけ,966,5
928位,,獣人,アシメゴースト,966,5
929位,,光奏師,しろりーぬ,966,5
930位,,リトルウィッチ,Angel；Heart,966,5
931位,,プリンセス,てん子,966,5
932位,,アーチャー,桃喰綺羅莉,966,5
933位,,ランサー,おやこどん☆,966,5
934位,,武道家,主席補佐官,966,5
935位,,武道家,tyatoraneko,966,5
936位,,武道家,飲酒は２０歳から,966,5
937位,,武道家,平成最後の春,966,5
938位,,戦士,Ｈ・Ｌ・ファット,966,5
939位,,戦士,リポデ,966,5
940位,,ビショップ,※クロノⅨ※,966,0
941位,,霊術師,コペーン,965,5
942位,,霊術師,アリ・エンジェル,965,5
943位,,霊術師,ﾈｵﾝﾃﾄﾗ,965,5
944位,,ネクロマンサー,John_Necramancer,965,5
945位,,リトルウィッチ,しのぶ♪,965,5
946位,,プリンセス,餃子姫,965,5
947位,,アーチャー,シリウス☆,965,5
948位,,ランサー,☆海賊√,965,5
949位,,武道家,Gonzalo,965,5
950位,,武道家,さび猫,965,5
951位,,ウルフマン,ⅹサイファーⅹ,965,5
952位,,ウィザード,汰久,965,5
953位,,剣士,ユケス,965,5
954位,,アルケミスト,ｳｿｯﾌﾞ,964,5
955位,,獣人,ヒカリファイナル,964,5
956位,,リトルウィッチ,伊吹星名,964,5
957位,,アーチャー,TomoCruise4,964,5
958位,,武道家,ゴット☆ドン,964,5
959位,,武道家,林ミ方,964,5
960位,,シーフ,葦嵩,964,5
961位,,ウィザード,ご飯おかわり。,964,5
962位,,戦士,のー戦士,964,5
963位,,戦士,碧空,964,5
964位,,剣士,白丸狼,964,5
965位,,獣人,一角平八郎義隆,963,5
966位,,光奏師,レネの日記,963,5
967位,,闘士,Leather,963,5
968位,,霊術師,♪ズックにロック,963,5
969位,,悪魔,権謀術数,963,5
970位,,リトルウィッチ,かーら∂,963,5
971位,,ランサー,☆いくらどん,963,5
972位,,武道家,これぞ流派,963,5
973位,,追放天使,ひろぽん666,963,5
974位,,戦士,関節のパニック,963,5
975位,,戦士,rding,963,5
976位,,剣士,月下獨酌,963,5
977位,,アルケミスト,かめちゃミスト,962,5
978位,,黒魔術師,れい嬢,962,5
979位,,光奏師,Aioraito,962,5
980位,,ランサー,ﾙｲｰｽﾞ,962,5
981位,,ランサー,ﾊﾝﾏｰｶﾝﾏｰ,962,5
982位,,ランサー,キャンドルスピン,962,5
983位,,追放天使,テンチャン,962,5
984位,,ビショップ,五黄のトラ,962,5
985位,,ウルフマン,グレープミント,962,5
986位,,ウルフマン,ギュロア,962,5
987位,,ウィザード,ﾗｽﾎﾞｽの前は厨ﾎﾞｽ,962,5
988位,,ウィザード,ぽち♂,962,5
989位,,戦士,槭凛海,962,5
990位,,剣士,ｶｳﾎﾞｰｲｵﾝｻﾞﾙｰﾌ,962,5
991位,,剣士,臆病なｶｰﾚｯｼﾞ君,962,5
992位,,メイド,☆ﾏﾐﾑﾒｲﾄﾞ☆,961,5
993位,,霊術師,§社長秘書§,961,5
994位,,霊術師,Ｐあぶ,961,5
995位,,霊術師,てぃんき,961,5
996位,,リトルウィッチ,みみながにゃんこ,961,5
997位,,リトルウィッチ,∮Cocoa∮,961,5
998位,,ランサー,Juicy☆彡,961,5
999位,,ランサー,Feeorin,961,5
